segment_id	seek	segment_start	segment_end	segment_text	tokens	temperature	avg_logprob	compression_ratio	no_speech_prob	segment_confidence	word_text	word_start	word_end	word_confidence
36	24548	250.7	254.1	 Det har jag knappt reflekterat över faktiskt när jag kollade på CV-na.	[50614, 4237, 2233, 6368, 40979, 83, 1895, 29205, 391, 267, 23026, 35988, 15457, 6368, 44693, 762, 4170, 22995, 12, 629, 13, 50814]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.843	jag	251.0	251.16	0.839
36	24548	250.7	254.1	 Det har jag knappt reflekterat över faktiskt när jag kollade på CV-na.	[50614, 4237, 2233, 6368, 40979, 83, 1895, 29205, 391, 267, 23026, 35988, 15457, 6368, 44693, 762, 4170, 22995, 12, 629, 13, 50814]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.843	knappt	251.16	251.56	0.909
36	24548	250.7	254.1	 Det har jag knappt reflekterat över faktiskt när jag kollade på CV-na.	[50614, 4237, 2233, 6368, 40979, 83, 1895, 29205, 391, 267, 23026, 35988, 15457, 6368, 44693, 762, 4170, 22995, 12, 629, 13, 50814]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.843	reflekterat	251.56	252.32	0.882
36	24548	250.7	254.1	 Det har jag knappt reflekterat över faktiskt när jag kollade på CV-na.	[50614, 4237, 2233, 6368, 40979, 83, 1895, 29205, 391, 267, 23026, 35988, 15457, 6368, 44693, 762, 4170, 22995, 12, 629, 13, 50814]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.843	över	252.32	252.5	0.701
36	24548	250.7	254.1	 Det har jag knappt reflekterat över faktiskt när jag kollade på CV-na.	[50614, 4237, 2233, 6368, 40979, 83, 1895, 29205, 391, 267, 23026, 35988, 15457, 6368, 44693, 762, 4170, 22995, 12, 629, 13, 50814]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.843	faktiskt	252.5	252.84	0.554
36	24548	250.7	254.1	 Det har jag knappt reflekterat över faktiskt när jag kollade på CV-na.	[50614, 4237, 2233, 6368, 40979, 83, 1895, 29205, 391, 267, 23026, 35988, 15457, 6368, 44693, 762, 4170, 22995, 12, 629, 13, 50814]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.843	när	252.84	253.0	0.736
36	24548	250.7	254.1	 Det har jag knappt reflekterat över faktiskt när jag kollade på CV-na.	[50614, 4237, 2233, 6368, 40979, 83, 1895, 29205, 391, 267, 23026, 35988, 15457, 6368, 44693, 762, 4170, 22995, 12, 629, 13, 50814]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.843	jag	253.0	253.12	0.921
36	24548	250.7	254.1	 Det har jag knappt reflekterat över faktiskt när jag kollade på CV-na.	[50614, 4237, 2233, 6368, 40979, 83, 1895, 29205, 391, 267, 23026, 35988, 15457, 6368, 44693, 762, 4170, 22995, 12, 629, 13, 50814]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.843	kollade	253.12	253.48	0.938
36	24548	250.7	254.1	 Det har jag knappt reflekterat över faktiskt när jag kollade på CV-na.	[50614, 4237, 2233, 6368, 40979, 83, 1895, 29205, 391, 267, 23026, 35988, 15457, 6368, 44693, 762, 4170, 22995, 12, 629, 13, 50814]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.843	på	253.48	253.62	0.936
36	24548	250.7	254.1	 Det har jag knappt reflekterat över faktiskt när jag kollade på CV-na.	[50614, 4237, 2233, 6368, 40979, 83, 1895, 29205, 391, 267, 23026, 35988, 15457, 6368, 44693, 762, 4170, 22995, 12, 629, 13, 50814]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.843	CV-na.	253.62	254.1	0.892
37	24548	254.68	255.02	 Nej.	[50814, 33840, 13, 50864]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.83	Nej.	254.68	255.02	0.83
38	24548	257.12	258.04	 Vi tar nästa också.	[50914, 6626, 3112, 6433, 9140, 13312, 13, 51014]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.92	Vi	257.12	257.26	0.881
38	24548	257.12	258.04	 Vi tar nästa också.	[50914, 6626, 3112, 6433, 9140, 13312, 13, 51014]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.92	tar	257.26	257.4	0.922
38	24548	257.12	258.04	 Vi tar nästa också.	[50914, 6626, 3112, 6433, 9140, 13312, 13, 51014]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.92	nästa	257.4	257.78	0.968
38	24548	257.12	258.04	 Vi tar nästa också.	[50914, 6626, 3112, 6433, 9140, 13312, 13, 51014]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.92	också.	257.78	258.04	0.868
39	24548	261.08	261.48	 Här.	[51114, 35539, 13, 51164]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.899	Här.	261.08	261.48	0.899
40	24548	263.08	264.66	 Och sen precis samma sak här då.	[51214, 13128, 3151, 7974, 43407, 23366, 6533, 13762, 13, 51314]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.563	Och	263.08	263.44	0.261
40	24548	263.08	264.66	 Och sen precis samma sak här då.	[51214, 13128, 3151, 7974, 43407, 23366, 6533, 13762, 13, 51314]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.563	sen	263.44	263.58	0.379
40	24548	263.08	264.66	 Och sen precis samma sak här då.	[51214, 13128, 3151, 7974, 43407, 23366, 6533, 13762, 13, 51314]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.563	precis	263.58	263.84	0.52
40	24548	263.08	264.66	 Och sen precis samma sak här då.	[51214, 13128, 3151, 7974, 43407, 23366, 6533, 13762, 13, 51314]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.563	samma	263.84	264.06	0.931
40	24548	263.08	264.66	 Och sen precis samma sak här då.	[51214, 13128, 3151, 7974, 43407, 23366, 6533, 13762, 13, 51314]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.563	sak	264.06	264.3	0.921
40	24548	263.08	264.66	 Och sen precis samma sak här då.	[51214, 13128, 3151, 7974, 43407, 23366, 6533, 13762, 13, 51314]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.563	här	264.3	264.52	0.812
40	24548	263.08	264.66	 Och sen precis samma sak här då.	[51214, 13128, 3151, 7974, 43407, 23366, 6533, 13762, 13, 51314]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.563	då.	264.52	264.66	0.503
41	24548	265.06	268.28	 16-18. Han är liksom...	[51314, 3165, 12, 6494, 13, 7820, 3775, 35308, 485, 51514]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.587	16-18.	265.06	267.06	0.548
41	24548	265.06	268.28	 16-18. Han är liksom...	[51314, 3165, 12, 6494, 13, 7820, 3775, 35308, 485, 51514]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.587	Han	267.38	267.52	0.517
41	24548	265.06	268.28	 16-18. Han är liksom...	[51314, 3165, 12, 6494, 13, 7820, 3775, 35308, 485, 51514]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.587	är	267.52	267.7	0.625
41	24548	265.06	268.28	 16-18. Han är liksom...	[51314, 3165, 12, 6494, 13, 7820, 3775, 35308, 485, 51514]	0.0	-0.3343508944791906	1.2751677852348993	0.0010637302184477448	0.587	liksom...	267.7	268.28	0.767
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	Det	269.92	271.84	0.243
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	har	271.84	272.2	0.858
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	gått	272.2	272.44	0.739
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	fort	272.44	272.72	0.828
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	att	272.72	272.92	0.859
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	läsa	272.92	273.36	0.943
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	bachelor,	273.36	274.28	0.397
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	det	274.46	274.5	0.668
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	verkar	274.5	274.8	0.797
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	det	274.8	274.88	0.772
42	26848	269.92	274.96	 Det har gått fort att läsa bachelor, det verkar det som.	[50414, 4237, 2233, 22098, 6319, 5009, 951, 8235, 5790, 25947, 11, 1141, 1306, 12303, 1141, 3307, 13, 50664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.702	som.	274.88	274.96	0.752
43	26848	277.32	278.96	 Ja, det verkar det så.	[50764, 3530, 11, 1141, 1306, 12303, 1141, 4719, 13, 50864]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.588	Ja,	277.32	277.6	0.837
43	26848	277.32	278.96	 Ja, det verkar det så.	[50764, 3530, 11, 1141, 1306, 12303, 1141, 4719, 13, 50864]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.588	det	277.88	278.54	0.388
43	26848	277.32	278.96	 Ja, det verkar det så.	[50764, 3530, 11, 1141, 1306, 12303, 1141, 4719, 13, 50864]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.588	verkar	278.54	278.66	0.772
43	26848	277.32	278.96	 Ja, det verkar det så.	[50764, 3530, 11, 1141, 1306, 12303, 1141, 4719, 13, 50864]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.588	det	278.66	278.8	0.598
43	26848	277.32	278.96	 Ja, det verkar det så.	[50764, 3530, 11, 1141, 1306, 12303, 1141, 4719, 13, 50864]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.588	så.	278.8	278.96	0.355
44	26848	281.16	282.2	 Past with distinction.	[50964, 18408, 365, 16844, 13, 51064]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.603	Past	281.16	281.48	0.368
44	26848	281.16	282.2	 Past with distinction.	[50964, 18408, 365, 16844, 13, 51064]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.603	with	281.48	281.7	0.75
44	26848	281.16	282.2	 Past with distinction.	[50964, 18408, 365, 16844, 13, 51064]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.603	distinction.	281.7	282.2	0.797
45	26848	282.4	284.96	 Men det är frågan, vad har han gjort?	[51064, 6685, 1141, 3775, 13237, 1275, 11, 16684, 2233, 7276, 37420, 30, 51164]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.81	Men	282.4	282.56	0.662
45	26848	282.4	284.96	 Men det är frågan, vad har han gjort?	[51064, 6685, 1141, 3775, 13237, 1275, 11, 16684, 2233, 7276, 37420, 30, 51164]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.81	det	282.56	282.62	0.725
45	26848	282.4	284.96	 Men det är frågan, vad har han gjort?	[51064, 6685, 1141, 3775, 13237, 1275, 11, 16684, 2233, 7276, 37420, 30, 51164]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.81	är	282.62	282.68	0.851
45	26848	282.4	284.96	 Men det är frågan, vad har han gjort?	[51064, 6685, 1141, 3775, 13237, 1275, 11, 16684, 2233, 7276, 37420, 30, 51164]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.81	frågan,	282.68	283.0	0.88
45	26848	282.4	284.96	 Men det är frågan, vad har han gjort?	[51064, 6685, 1141, 3775, 13237, 1275, 11, 16684, 2233, 7276, 37420, 30, 51164]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.81	vad	283.16	283.46	0.765
45	26848	282.4	284.96	 Men det är frågan, vad har han gjort?	[51064, 6685, 1141, 3775, 13237, 1275, 11, 16684, 2233, 7276, 37420, 30, 51164]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.81	har	283.46	284.64	0.851
45	26848	282.4	284.96	 Men det är frågan, vad har han gjort?	[51064, 6685, 1141, 3775, 13237, 1275, 11, 16684, 2233, 7276, 37420, 30, 51164]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.81	han	284.64	284.76	0.89
45	26848	282.4	284.96	 Men det är frågan, vad har han gjort?	[51064, 6685, 1141, 3775, 13237, 1275, 11, 16684, 2233, 7276, 37420, 30, 51164]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.81	gjort?	284.76	284.96	0.813
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	Jag	285.28	285.46	0.749
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	tycker	285.46	285.72	0.911
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	det	285.72	285.9	0.69
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	är	285.9	285.92	0.871
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	intressant	285.92	286.32	0.91
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	att	286.32	286.42	0.772
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	se,	286.42	286.54	0.871
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	vad	286.68	286.82	0.813
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	har	286.82	286.92	0.853
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	han	286.92	287.02	0.894
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	gjort	287.02	287.3	0.857
46	26848	285.28	292.72	 Jag tycker det är intressant att se, vad har han gjort 2018-19?	[51164, 9014, 31053, 1141, 3775, 560, 735, 394, 951, 369, 11, 16684, 2233, 7276, 37420, 6096, 12, 3405, 30, 51564]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.769	2018-19?	287.3	292.72	0.513
47	26848	293.48	294.96	 Men det är sågur upp på de andra också.	[51564, 6685, 1141, 3775, 4719, 70, 374, 11775, 4170, 368, 25299, 13312, 13, 51664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.525	Men	293.48	293.72	0.413
47	26848	293.48	294.96	 Men det är sågur upp på de andra också.	[51564, 6685, 1141, 3775, 4719, 70, 374, 11775, 4170, 368, 25299, 13312, 13, 51664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.525	det	293.72	293.84	0.857
47	26848	293.48	294.96	 Men det är sågur upp på de andra också.	[51564, 6685, 1141, 3775, 4719, 70, 374, 11775, 4170, 368, 25299, 13312, 13, 51664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.525	är	293.84	293.94	0.747
47	26848	293.48	294.96	 Men det är sågur upp på de andra också.	[51564, 6685, 1141, 3775, 4719, 70, 374, 11775, 4170, 368, 25299, 13312, 13, 51664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.525	sågur	293.94	294.1	0.231
47	26848	293.48	294.96	 Men det är sågur upp på de andra också.	[51564, 6685, 1141, 3775, 4719, 70, 374, 11775, 4170, 368, 25299, 13312, 13, 51664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.525	upp	294.1	294.26	0.538
47	26848	293.48	294.96	 Men det är sågur upp på de andra också.	[51564, 6685, 1141, 3775, 4719, 70, 374, 11775, 4170, 368, 25299, 13312, 13, 51664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.525	på	294.26	294.38	0.726
47	26848	293.48	294.96	 Men det är sågur upp på de andra också.	[51564, 6685, 1141, 3775, 4719, 70, 374, 11775, 4170, 368, 25299, 13312, 13, 51664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.525	de	294.38	294.48	0.86
47	26848	293.48	294.96	 Men det är sågur upp på de andra också.	[51564, 6685, 1141, 3775, 4719, 70, 374, 11775, 4170, 368, 25299, 13312, 13, 51664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.525	andra	294.48	294.74	0.887
47	26848	293.48	294.96	 Men det är sågur upp på de andra också.	[51564, 6685, 1141, 3775, 4719, 70, 374, 11775, 4170, 368, 25299, 13312, 13, 51664]	0.0	-0.4038139710943383	1.4853801169590644	0.003246199805289507	0.525	också.	294.74	294.96	0.862
48	29448	295.8	299.02	 Han har ju med att han har past with distinction, det har ju de andra inte haft.	[50414, 7820, 2233, 3649, 1205, 951, 7276, 2233, 1791, 365, 16844, 11, 1141, 2233, 3649, 368, 25299, 2830, 32329, 13, 50614]	0.0	-0.29206628238453586	1.4134078212290502	0.007914360612630844	0.791	Han	295.8	296.0	0.923
48	29448	295.8	299.02	 Han har ju med att han har past with distinction, det har ju de andra inte haft.	[50414, 7820, 2233, 3649, 1205, 951, 7276, 2233, 1791, 365, 16844, 11, 1141, 2233, 3649, 368, 25299, 2830, 32329, 13, 50614]	0.0	-0.29206628238453586	1.4134078212290502	0.007914360612630844	0.791	har	296.0	296.14	0.879
48	29448	295.8	299.02	 Han har ju med att han har past with distinction, det har ju de andra inte haft.	[50414, 7820, 2233, 3649, 1205, 951, 7276, 2233, 1791, 365, 16844, 11, 1141, 2233, 3649, 368, 25299, 2830, 32329, 13, 50614]	0.0	-0.29206628238453586	1.4134078212290502	0.007914360612630844	0.791	ju	296.14	296.24	0.603
